URL: /
Timestamp: Mon Jul 18 2022 14:16:44 GMT-0400 (Eastern Daylight Time)

URL: /documentation.html
Timestamp: Mon Jul 18 2022 15:20:22 GMT-0400 (Eastern Daylight Time)

URL: /favicon.ico
Timestamp: Mon Jul 18 2022 15:20:23 GMT-0400 (Eastern Daylight Time)

URL: /
Timestamp: Mon Jul 18 2022 15:36:15 GMT-0400 (Eastern Daylight Time)

URL: /
Timestamp: Mon Jul 18 2022 15:43:44 GMT-0400 (Eastern Daylight Time)

::1 - - [28/Jul/2022:20:27:58 +0000] "DELETE /users/kek HTTP/1.1" 400 17 "-" "PostmanRuntime/7.29.2"
::1 - - [28/Jul/2022:20:28:37 +0000] "POST /users HTTP/1.1" 201 120 "-" "PostmanRuntime/7.29.2"
::1 - - [28/Jul/2022:20:29:13 +0000] "POST /users HTTP/1.1" 500 60 "-" "PostmanRuntime/7.29.2"
::1 - - [28/Jul/2022:20:29:19 +0000] "POST /users HTTP/1.1" 201 120 "-" "PostmanRuntime/7.29.2"
::1 - - [28/Jul/2022:20:36:44 +0000] "GET /lusers HTTP/1.1" 404 145 "-" "PostmanRuntime/7.29.2"
::1 - - [28/Jul/2022:20:36:46 +0000] "GET /users HTTP/1.1" 201 243 "-" "PostmanRuntime/7.29.2"
::1 - - [28/Jul/2022:20:37:02 +0000] "GET /books HTTP/1.1" 201 3202 "-" "PostmanRuntime/7.29.2"
::1 - - [28/Jul/2022:20:37:37 +0000] "GET /books/noise HTTP/1.1" 200 279 "-" "PostmanRuntime/7.29.2"
::1 - - [28/Jul/2022:20:38:07 +0000] "GET /books/thinking%20fast%20and%20slow HTTP/1.1" 200 329 "-" "PostmanRuntime/7.29.2"
::1 - - [28/Jul/2022:20:38:37 +0000] "GET /books/law HTTP/1.1" 200 4 "-" "PostmanRuntime/7.29.2"
::1 - - [28/Jul/2022:20:38:47 +0000] "GET /books/law HTTP/1.1" 200 4 "-" "PostmanRuntime/7.29.2"
::1 - - [28/Jul/2022:20:39:07 +0000] "GET /books/law HTTP/1.1" 200 4 "-" "PostmanRuntime/7.29.2"
::1 - - [28/Jul/2022:20:39:30 +0000] "GET /books/genre/law HTTP/1.1" 200 4 "-" "PostmanRuntime/7.29.2"
::1 - - [28/Jul/2022:20:39:43 +0000] "GET /books/genre/law HTTP/1.1" 200 356 "-" "PostmanRuntime/7.29.2"
::1 - - [28/Jul/2022:20:40:50 +0000] "GET /books/author/adam%20grant HTTP/1.1" 401 - "-" "PostmanRuntime/7.29.2"
::1 - - [28/Jul/2022:20:41:16 +0000] "GET /books/author/adam%20grant HTTP/1.1" 200 328 "-" "PostmanRuntime/7.29.2"
::1 - - [28/Jul/2022:20:41:33 +0000] "GET /books/author/benjamin%20lorr HTTP/1.1" 200 4 "-" "PostmanRuntime/7.29.2"
::1 - - [28/Jul/2022:20:41:54 +0000] "GET /books/ HTTP/1.1" 201 3202 "-" "PostmanRuntime/7.29.2"
::1 - - [28/Jul/2022:20:42:21 +0000] "GET /books/author/antony%20lewis HTTP/1.1" 200 330 "-" "PostmanRuntime/7.29.2"
::1 - - [28/Jul/2022:20:58:36 +0000] "GET /users HTTP/1.1" 201 243 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:14:34:48 +0000] "POST /users HTTP/1.1" 201 160 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:14:35:58 +0000] "GET /users HTTP/1.1" 201 404 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:14:54:47 +0000] "POST /users HTTP/1.1" 500 60 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:14:55:51 +0000] "POST /users HTTP/1.1" 201 214 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:16:59:29 +0000] "POST /books HTTP/1.1" 500 100 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:16:59:38 +0000] "POST /books/ HTTP/1.1" 500 100 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:17:01:02 +0000] "POST /books HTTP/1.1" 500 100 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:17:01:24 +0000] "POST /allbooks HTTP/1.1" 404 148 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:17:01:50 +0000] "POST /books/author/benjamin%20lorr HTTP/1.1" 404 168 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:17:02:00 +0000] "GET /books/author/benjamin%20lorr HTTP/1.1" 200 4 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:17:02:06 +0000] "GET /books HTTP/1.1" 201 3202 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:17:02:15 +0000] "GET /books/noise HTTP/1.1" 200 279 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:17:02:23 +0000] "GET /books/genre/law HTTP/1.1" 200 356 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:17:02:45 +0000] "GET /books/author/james%20duane HTTP/1.1" 200 356 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:17:03:00 +0000] "GET /books/author/james%20duane HTTP/1.1" 401 - "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:17:05:21 +0000] "GET /books HTTP/1.1" 201 3202 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:17:06:18 +0000] "GET /books HTTP/1.1" 401 - "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:17:06:35 +0000] "GET /books HTTP/1.1" 201 3202 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:17:08:16 +0000] "GET /books/noise HTTP/1.1" 200 279 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:17:08:49 +0000] "GET /books/genre/law HTTP/1.1" 200 356 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:17:09:23 +0000] "GET /books/adam%20grant HTTP/1.1" 200 4 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:17:09:33 +0000] "GET /books/author/adam%20grant HTTP/1.1" 200 328 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:17:11:21 +0000] "POST /users HTTP/1.1" - - "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:17:12:07 +0000] "POST /users HTTP/1.1" - - "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:17:14:33 +0000] "GET /users HTTP/1.1" 201 619 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:17:15:01 +0000] "GET /users/levi HTTP/1.1" 200 120 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:17:16:37 +0000] "PUT /users/levi HTTP/1.1" 200 132 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:17:17:07 +0000] "GET /books HTTP/1.1" 201 3202 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:17:18:14 +0000] "POST /users/shua/books/62dabe57e2e99553a595a951 HTTP/1.1" 200 214 "-" "PostmanRuntime/7.29.2"
::1 - - [29/Jul/2022:17:19:39 +0000] "DELETE /users/shua/ HTTP/1.1" 200 17 "-" "PostmanRuntime/7.29.2"
